latitude,longitude,date,sea_surface_temp_c,surface_par,day_length_hours,season,hemisphere,distance_from_coast_km,euphotic_zone_depth_m,sampling_depth_m,primary_prod_integrated_mg_c_m2_day,satellite_chlorophyll,satellite_sst,gcomc_chlorophyll
40.2,-72.1,1982-01-12,24.0,52.81,14.5786156,Winter,northern,75.7214,49.59426734,0.0,564.2896,0.9468657970428468,9.411250114440918,
40.4,-71.2,1982-01-12,24.0,53.05,14.5979085,Winter,northern,90.3329,42.9730582,29.0,998.2678,0.9466612935066224,8.319999694824219,
40.4,-71.2,1982-01-12,24.0,53.05,14.5979085,Winter,northern,90.3329,42.9730582,22.08,998.2678,0.9466612935066224,8.319999694824219,
40.4,-71.2,1982-01-12,24.0,53.05,14.5979085,Winter,northern,90.3329,42.9730582,8.73,998.2678,0.9466612935066224,8.319999694824219,
40.4,-71.2,1982-01-12,24.0,53.05,14.5979085,Winter,northern,90.3329,42.9730582,4.89,998.2678,0.9466612935066224,8.319999694824219,
40.4,-71.2,1982-01-12,24.0,53.05,14.5979085,Winter,northern,90.3329,42.9730582,2.34,998.2678,0.9466612935066224,8.319999694824219,
40.4,-71.2,1982-01-12,24.0,53.05,14.5979085,Winter,northern,90.3329,42.9730582,0.0,998.2678,0.9466612935066224,8.319999694824219,
40.2,-72.1,1982-01-12,24.0,52.81,14.5786156,Winter,northern,75.7214,49.59426734,22.08,564.2896,0.9468657970428468,9.411250114440918,
40.2,-72.1,1982-01-12,24.0,52.81,14.5786156,Winter,northern,75.7214,49.59426734,14.5,564.2896,0.9468657970428468,9.411250114440918,
40.2,-72.1,1982-01-12,24.0,52.81,14.5786156,Winter,northern,75.7214,49.59426734,8.73,564.2896,0.9468657970428468,9.411250114440918,
40.2,-72.1,1982-01-12,24.0,52.81,14.5786156,Winter,northern,75.7214,49.59426734,4.89,564.2896,0.9468657970428468,9.411250114440918,
40.2,-72.1,1982-01-12,24.0,52.81,14.5786156,Winter,northern,75.7214,49.59426734,2.34,564.2896,0.9468657970428468,9.411250114440918,
40.2,-72.1,1982-01-12,24.0,52.81,14.5786156,Winter,northern,75.7214,49.59426734,29.0,564.2896,0.9468657970428468,9.411250114440918,
39.3,-72.5,1982-01-11,24.17,53.35,14.51339945,Winter,northern,146.754,48.86816091,24.0,547.2151,0.5547029376029968,11.34000015258789,
39.4,-72.4,1982-01-11,23.99,52.9,14.52282376,Winter,northern,150.358,49.22565374,2.34,796.91115,0.531391978263855,11.092499732971191,
39.4,-72.4,1982-01-11,23.99,52.9,14.52282376,Winter,northern,150.358,49.22565374,0.0,796.91115,0.531391978263855,11.092499732971191,
39.3,-72.5,1982-01-11,24.17,53.35,14.51339945,Winter,northern,146.754,48.86816091,4.05,547.2151,0.5547029376029968,11.34000015258789,
39.4,-72.4,1982-01-11,23.99,52.9,14.52282376,Winter,northern,150.358,49.22565374,14.5,796.91115,0.531391978263855,11.092499732971191,
39.3,-72.5,1982-01-11,24.17,53.35,14.51339945,Winter,northern,146.754,48.86816091,0.0,547.2151,0.5547029376029968,11.34000015258789,
39.4,-72.4,1982-01-11,23.99,52.9,14.52282376,Winter,northern,150.358,49.22565374,8.73,796.91115,0.531391978263855,11.092499732971191,
39.3,-72.5,1982-01-11,24.17,53.35,14.51339945,Winter,northern,146.754,48.86816091,18.27,547.2151,0.5547029376029968,11.34000015258789,
39.3,-72.5,1982-01-11,24.17,53.35,14.51339945,Winter,northern,146.754,48.86816091,12.0,547.2151,0.5547029376029968,11.34000015258789,
39.3,-72.5,1982-01-11,24.17,53.35,14.51339945,Winter,northern,146.754,48.86816091,7.22,547.2151,0.5547029376029968,11.34000015258789,
39.3,-72.5,1982-01-11,24.17,53.35,14.51339945,Winter,northern,146.754,48.86816091,1.93,547.2151,0.5547029376029968,11.34000015258789,
39.4,-72.4,1982-01-11,23.99,52.9,14.52282376,Winter,northern,150.358,49.22565374,22.08,796.91115,0.531391978263855,11.092499732971191,
39.4,-72.4,1982-01-11,23.99,52.9,14.52282376,Winter,northern,150.358,49.22565374,4.89,796.91115,0.531391978263855,11.092499732971191,
39.4,-72.4,1982-01-11,23.99,52.9,14.52282376,Winter,northern,150.358,49.22565374,29.0,796.91115,0.531391978263855,11.092499732971191,
38.1,-74.1,1982-01-10,23.48,54.74,14.42099186,Winter,northern,89.9365,56.39767655,30.0,470.7019,0.7032673954963684,11.668333053588867,
38.4,-74.0,1982-01-10,23.74,55.38,14.44850199,Winter,northern,90.2989,50.36740153,9.93,2236.5713,0.816708505153656,10.8149995803833,
38.1,-74.1,1982-01-10,23.48,54.74,14.42099186,Winter,northern,89.9365,56.39767655,22.84,470.7019,0.7032673954963684,11.668333053588867,
38.4,-74.0,1982-01-10,23.74,55.38,14.44850199,Winter,northern,90.2989,50.36740153,5.56,2236.5713,0.816708505153656,10.8149995803833,
38.1,-74.1,1982-01-10,23.48,54.74,14.42099186,Winter,northern,89.9365,56.39767655,15.0,470.7019,0.7032673954963684,11.668333053588867,
38.1,-74.1,1982-01-10,23.48,54.74,14.42099186,Winter,northern,89.9365,56.39767655,9.03,470.7019,0.7032673954963684,11.668333053588867,
38.4,-74.0,1982-01-10,23.74,55.38,14.44850199,Winter,northern,90.2989,50.36740153,0.0,2236.5713,0.816708505153656,10.8149995803833,
38.4,-74.0,1982-01-10,23.74,55.38,14.44850199,Winter,northern,90.2989,50.36740153,16.5,2236.5713,0.816708505153656,10.8149995803833,
38.4,-74.0,1982-01-10,23.74,55.38,14.44850199,Winter,northern,90.2989,50.36740153,2.66,2236.5713,0.816708505153656,10.8149995803833,
38.1,-74.1,1982-01-10,23.48,54.74,14.42099186,Winter,northern,89.9365,56.39767655,0.0,470.7019,0.7032673954963684,11.668333053588867,
38.1,-74.1,1982-01-10,23.48,54.74,14.42099186,Winter,northern,89.9365,56.39767655,2.42,470.7019,0.7032673954963684,11.668333053588867,
38.1,-74.1,1982-01-10,23.48,54.74,14.42099186,Winter,northern,89.9365,56.39767655,5.06,470.7019,0.7032673954963684,11.668333053588867,
38.4,-74.0,1982-01-10,23.74,55.38,14.44850199,Winter,northern,90.2989,50.36740153,25.13,2236.5713,0.816708505153656,10.8149995803833,
38.4,-74.0,1982-01-10,23.74,55.38,14.44850199,Winter,northern,90.2989,50.36740153,33.0,2236.5713,0.816708505153656,10.8149995803833,
36.4,-74.4,1982-01-09,21.91,53.6,14.28623544,Winter,northern,117.846,43.61157238,11.74,1212.9978,0.4287945032119751,15.65999984741211,
37.1,-74.4,1982-01-09,22.25,54.68,14.34801395,Winter,northern,116.629,60.87900635,0.0,538.7201,0.3789636492729187,14.277999877929688,
37.1,-74.4,1982-01-09,22.25,54.68,14.34801395,Winter,northern,116.629,60.87900635,3.22,538.7201,0.3789636492729187,14.277999877929688,
36.4,-74.4,1982-01-09,21.91,53.6,14.28623544,Winter,northern,117.846,43.61157238,39.0,1212.9978,0.4287945032119751,15.65999984741211,
36.4,-74.4,1982-01-09,21.91,53.6,14.28623544,Winter,northern,117.846,43.61157238,29.7,1212.9978,0.4287945032119751,15.65999984741211,
36.4,-74.4,1982-01-09,21.91,53.6,14.28623544,Winter,northern,117.846,43.61157238,19.5,1212.9978,0.4287945032119751,15.65999984741211,
36.4,-74.4,1982-01-09,21.91,53.6,14.28623544,Winter,northern,117.846,43.61157238,6.58,1212.9978,0.4287945032119751,15.65999984741211,
36.4,-74.4,1982-01-09,21.91,53.6,14.28623544,Winter,northern,117.846,43.61157238,3.14,1212.9978,0.4287945032119751,15.65999984741211,
36.4,-74.4,1982-01-09,21.91,53.6,14.28623544,Winter,northern,117.846,43.61157238,0.0,1212.9978,0.4287945032119751,15.65999984741211,
37.1,-74.4,1982-01-09,22.25,54.68,14.34801395,Winter,northern,116.629,60.87900635,6.74,538.7201,0.3789636492729187,14.277999877929688,
37.1,-74.4,1982-01-09,22.25,54.68,14.34801395,Winter,northern,116.629,60.87900635,12.04,538.7201,0.3789636492729187,14.277999877929688,
37.1,-74.4,1982-01-09,22.25,54.68,14.34801395,Winter,northern,116.629,60.87900635,20.0,538.7201,0.3789636492729187,14.277999877929688,
37.1,-74.4,1982-01-09,22.25,54.68,14.34801395,Winter,northern,116.629,60.87900635,30.46,538.7201,0.3789636492729187,14.277999877929688,
37.1,-74.4,1982-01-09,22.25,54.68,14.34801395,Winter,northern,116.629,60.87900635,40.0,538.7201,0.3789636492729187,14.277999877929688,
36.5,-75.5,1982-01-08,21.86,54.01,14.31075255,Winter,northern,30.8256,18.99439876,0.73,1483.8925,1.8746310472488403,9.537142753601074,
37.1,-75.4,1982-01-08,22.17,55.2,14.36416801,Winter,northern,35.828,23.26428763,0.0,925.2747,1.6387600898742676,8.9087495803833,
37.1,-75.4,1982-01-08,22.17,55.2,14.36416801,Winter,northern,35.828,23.26428763,0.81,925.2747,1.6387600898742676,8.9087495803833,
37.1,-75.4,1982-01-08,22.17,55.2,14.36416801,Winter,northern,35.828,23.26428763,1.69,925.2747,1.6387600898742676,8.9087495803833,
37.1,-75.4,1982-01-08,22.17,55.2,14.36416801,Winter,northern,35.828,23.26428763,7.61,925.2747,1.6387600898742676,8.9087495803833,
37.1,-75.4,1982-01-08,22.17,55.2,14.36416801,Winter,northern,35.828,23.26428763,10.0,925.2747,1.6387600898742676,8.9087495803833,
36.5,-75.5,1982-01-08,21.86,54.01,14.31075255,Winter,northern,30.8256,18.99439876,0.0,1483.8925,1.8746310472488403,9.537142753601074,
37.1,-75.4,1982-01-08,22.17,55.2,14.36416801,Winter,northern,35.828,23.26428763,3.01,925.2747,1.6387600898742676,8.9087495803833,
36.5,-75.5,1982-01-08,21.86,54.01,14.31075255,Winter,northern,30.8256,18.99439876,1.52,1483.8925,1.8746310472488403,9.537142753601074,
36.5,-75.5,1982-01-08,21.86,54.01,14.31075255,Winter,northern,30.8256,18.99439876,2.71,1483.8925,1.8746310472488403,9.537142753601074,
36.5,-75.5,1982-01-08,21.86,54.01,14.31075255,Winter,northern,30.8256,18.99439876,4.5,1483.8925,1.8746310472488403,9.537142753601074,
36.5,-75.5,1982-01-08,21.86,54.01,14.31075255,Winter,northern,30.8256,18.99439876,6.85,1483.8925,1.8746310472488403,9.537142753601074,
36.5,-75.5,1982-01-08,21.86,54.01,14.31075255,Winter,northern,30.8256,18.99439876,9.0,1483.8925,1.8746310472488403,9.537142753601074,
37.1,-75.4,1982-01-08,22.17,55.2,14.36416801,Winter,northern,35.828,23.26428763,5.0,925.2747,1.6387600898742676,8.9087495803833,
39.0,-74.2,1982-01-07,23.23,55.15,14.55659731,Winter,northern,44.3715,42.17881097,13.71,990.6857,1.447837471961975,7.90749979019165,
39.0,-74.2,1982-01-07,23.23,55.15,14.55659731,Winter,northern,44.3715,42.17881097,0.0,990.6857,1.447837471961975,7.90749979019165,
38.4,-74.5,1982-01-07,23.36,54.39,14.49954091,Winter,northern,48.4198,16.9776014,2.02,4346.3603,1.3624786138534546,8.778332710266113,
39.0,-74.2,1982-01-07,23.23,55.15,14.55659731,Winter,northern,44.3715,42.17881097,1.45,990.6857,1.447837471961975,7.90749979019165,
38.4,-74.5,1982-01-07,23.36,54.39,14.49954091,Winter,northern,48.4198,16.9776014,0.97,4346.3603,1.3624786138534546,8.778332710266113,
39.0,-74.2,1982-01-07,23.23,55.15,14.55659731,Winter,northern,44.3715,42.17881097,3.04,990.6857,1.447837471961975,7.90749979019165,
39.0,-74.2,1982-01-07,23.23,55.15,14.55659731,Winter,northern,44.3715,42.17881097,9.0,990.6857,1.447837471961975,7.90749979019165,
38.4,-74.5,1982-01-07,23.36,54.39,14.49954091,Winter,northern,48.4198,16.9776014,12.0,4346.3603,1.3624786138534546,8.778332710266113,
39.0,-74.2,1982-01-07,23.23,55.15,14.55659731,Winter,northern,44.3715,42.17881097,18.0,990.6857,1.447837471961975,7.90749979019165,
38.4,-74.5,1982-01-07,23.36,54.39,14.49954091,Winter,northern,48.4198,16.9776014,6.0,4346.3603,1.3624786138534546,8.778332710266113,
38.4,-74.5,1982-01-07,23.36,54.39,14.49954091,Winter,northern,48.4198,16.9776014,9.14,4346.3603,1.3624786138534546,8.778332710266113,
39.0,-74.2,1982-01-07,23.23,55.15,14.55659731,Winter,northern,44.3715,42.17881097,5.42,990.6857,1.447837471961975,7.90749979019165,
38.4,-74.5,1982-01-07,23.36,54.39,14.49954091,Winter,northern,48.4198,16.9776014,0.0,4346.3603,1.3624786138534546,8.778332710266113,
38.4,-74.5,1982-01-07,23.36,54.39,14.49954091,Winter,northern,48.4198,16.9776014,3.61,4346.3603,1.3624786138534546,8.778332710266113,
40.2,-73.5,1982-01-06,22.0,52.37,14.69073896,Winter,northern,40.6358,13.25534843,1.69,7010.274,1.610458254814148,7.340000152587891,
40.2,-73.5,1982-01-06,22.0,52.37,14.69073896,Winter,northern,40.6358,13.25534843,7.61,7010.274,1.610458254814148,7.340000152587891,
40.2,-73.5,1982-01-06,22.0,52.37,14.69073896,Winter,northern,40.6358,13.25534843,0.0,7010.274,1.610458254814148,7.340000152587891,
40.2,-73.5,1982-01-06,22.0,52.37,14.69073896,Winter,northern,40.6358,13.25534843,0.81,7010.274,1.610458254814148,7.340000152587891,
40.2,-73.5,1982-01-06,22.0,52.37,14.69073896,Winter,northern,40.6358,13.25534843,3.01,7010.274,1.610458254814148,7.340000152587891,
40.2,-73.5,1982-01-06,22.0,52.37,14.69073896,Winter,northern,40.6358,13.25534843,5.0,7010.274,1.610458254814148,7.340000152587891,
40.2,-73.5,1982-01-06,22.0,52.37,14.69073896,Winter,northern,40.6358,13.25534843,10.0,7010.274,1.610458254814148,7.340000152587891,
40.5,-71.5,1982-01-05,22.0,52.41,14.73698885,Winter,northern,68.6324,26.62423193,1.37,1858.2815,1.0257956981658936,8.585000038146973,
41.1,-71.5,1982-01-05,22.0,52.23,14.79903824,Winter,northern,7.169,29.42161807,0.0,1231.43785,1.917943239212036,6.976666450500488,
41.1,-71.5,1982-01-05,22.0,52.23,14.79903824,Winter,northern,7.169,29.42161807,1.53,1231.43785,1.917943239212036,6.976666450500488,
40.5,-71.5,1982-01-05,22.0,52.41,14.73698885,Winter,northern,68.6324,26.62423193,12.94,1858.2815,1.0257956981658936,8.585000038146973,
40.5,-71.5,1982-01-05,22.0,52.41,14.73698885,Winter,northern,68.6324,26.62423193,17.0,1858.2815,1.0257956981658936,8.585000038146973,
40.5,-71.5,1982-01-05,22.0,52.41,14.73698885,Winter,northern,68.6324,26.62423193,8.5,1858.2815,1.0257956981658936,8.585000038146973,
40.5,-71.5,1982-01-05,22.0,52.41,14.73698885,Winter,northern,68.6324,26.62423193,2.87,1858.2815,1.0257956981658936,8.585000038146973,
41.1,-71.5,1982-01-05,22.0,52.23,14.79903824,Winter,northern,7.169,29.42161807,5.72,1231.43785,1.917943239212036,6.976666450500488,
40.5,-71.5,1982-01-05,22.0,52.41,14.73698885,Winter,northern,68.6324,26.62423193,0.0,1858.2815,1.0257956981658936,8.585000038146973,
40.5,-71.5,1982-01-05,22.0,52.41,14.73698885,Winter,northern,68.6324,26.62423193,5.12,1858.2815,1.0257956981658936,8.585000038146973,
41.1,-71.5,1982-01-05,22.0,52.23,14.79903824,Winter,northern,7.169,29.42161807,14.47,1231.43785,1.917943239212036,6.976666450500488,
41.1,-71.5,1982-01-05,22.0,52.23,14.79903824,Winter,northern,7.169,29.42161807,9.5,1231.43785,1.917943239212036,6.976666450500488,
41.1,-71.5,1982-01-05,22.0,52.23,14.79903824,Winter,northern,7.169,29.42161807,3.2,1231.43785,1.917943239212036,6.976666450500488,
41.1,-71.5,1982-01-05,22.0,52.23,14.79903824,Winter,northern,7.169,29.42161807,19.0,1231.43785,1.917943239212036,6.976666450500488,
41.4,-68.0,1981-01-29,23.5,46.87,14.21417943,Winter,northern,163.006,27.94956087,6.62,1687.092,2.319183588027954,6.783749580383301,
41.4,-68.0,1981-01-29,23.5,46.87,14.21417943,Winter,northern,163.006,27.94956087,22.0,1687.092,2.319183588027954,6.783749580383301,
41.4,-68.0,1981-01-29,23.5,46.87,14.21417943,Winter,northern,163.006,27.94956087,16.75,1687.092,2.319183588027954,6.783749580383301,
41.4,-68.0,1981-01-29,23.5,46.87,14.21417943,Winter,northern,163.006,27.94956087,3.71,1687.092,2.319183588027954,6.783749580383301,
41.4,-68.0,1981-01-29,23.5,46.87,14.21417943,Winter,northern,163.006,27.94956087,0.0,1687.092,2.319183588027954,6.783749580383301,
41.4,-68.0,1981-01-29,23.5,46.87,14.21417943,Winter,northern,163.006,27.94956087,1.77,1687.092,2.319183588027954,6.783749580383301,
41.4,-68.0,1981-01-29,23.5,46.87,14.21417943,Winter,northern,163.006,27.94956087,11.0,1687.092,2.319183588027954,6.783749580383301,
40.1,-68.2,1981-01-26,23.5,49.13,14.2045834,Winter,northern,195.593,91.91149122,2.34,736.0518,0.4873358309268951,12.684999465942385,
40.1,-68.2,1981-01-26,23.5,49.13,14.2045834,Winter,northern,195.593,91.91149122,14.5,736.0518,0.4873358309268951,12.684999465942385,
40.3,-68.5,1981-01-26,23.5,50.24,14.22093813,Winter,northern,163.03,50.77332823,10.54,680.167,0.7538973689079285,8.725000381469727,
40.3,-68.5,1981-01-26,23.5,50.24,14.22093813,Winter,northern,163.03,50.77332823,35.0,680.167,0.7538973689079285,8.725000381469727,
40.3,-68.5,1981-01-26,23.5,50.24,14.22093813,Winter,northern,163.03,50.77332823,26.65,680.167,0.7538973689079285,8.725000381469727,
40.3,-68.5,1981-01-26,23.5,50.24,14.22093813,Winter,northern,163.03,50.77332823,17.5,680.167,0.7538973689079285,8.725000381469727,
40.3,-68.5,1981-01-26,23.5,50.24,14.22093813,Winter,northern,163.03,50.77332823,5.9,680.167,0.7538973689079285,8.725000381469727,
40.3,-68.5,1981-01-26,23.5,50.24,14.22093813,Winter,northern,163.03,50.77332823,0.0,680.167,0.7538973689079285,8.725000381469727,
40.1,-68.2,1981-01-26,23.5,49.13,14.2045834,Winter,northern,195.593,91.91149122,29.0,736.0518,0.4873358309268951,12.684999465942385,
40.1,-68.2,1981-01-26,23.5,49.13,14.2045834,Winter,northern,195.593,91.91149122,22.08,736.0518,0.4873358309268951,12.684999465942385,
40.1,-68.2,1981-01-26,23.5,49.13,14.2045834,Winter,northern,195.593,91.91149122,0.0,736.0518,0.4873358309268951,12.684999465942385,
40.1,-68.2,1981-01-26,23.5,49.13,14.2045834,Winter,northern,195.593,91.91149122,8.73,736.0518,0.4873358309268951,12.684999465942385,
40.3,-68.5,1981-01-26,23.5,50.24,14.22093813,Winter,northern,163.03,50.77332823,2.82,680.167,0.7538973689079285,8.725000381469727,
40.1,-68.2,1981-01-26,23.5,49.13,14.2045834,Winter,northern,195.593,91.91149122,4.89,736.0518,0.4873358309268951,12.684999465942385,
40.1,-70.1,1981-01-25,23.5,50.15,14.2347753,Winter,northern,126.696,53.53500181,5.56,1050.5692,0.8405037522315979,8.8462495803833,
40.4,-70.1,1981-01-25,23.5,49.87,14.25970036,Winter,northern,95.6054,71.92948096,2.5,1642.532,1.0716090202331543,7.416666507720947,
40.4,-70.1,1981-01-25,23.5,49.87,14.25970036,Winter,northern,95.6054,71.92948096,0.0,1642.532,1.0716090202331543,7.416666507720947,
40.1,-70.1,1981-01-25,23.5,50.15,14.2347753,Winter,northern,126.696,53.53500181,33.0,1050.5692,0.8405037522315979,8.8462495803833,
40.1,-70.1,1981-01-25,23.5,50.15,14.2347753,Winter,northern,126.696,53.53500181,25.13,1050.5692,0.8405037522315979,8.8462495803833,
40.1,-70.1,1981-01-25,23.5,50.15,14.2347753,Winter,northern,126.696,53.53500181,9.93,1050.5692,0.8405037522315979,8.8462495803833,
40.1,-70.1,1981-01-25,23.5,50.15,14.2347753,Winter,northern,126.696,53.53500181,2.66,1050.5692,0.8405037522315979,8.8462495803833,
40.1,-70.1,1981-01-25,23.5,50.15,14.2347753,Winter,northern,126.696,53.53500181,16.5,1050.5692,0.8405037522315979,8.8462495803833,
40.1,-70.1,1981-01-25,23.5,50.15,14.2347753,Winter,northern,126.696,53.53500181,0.0,1050.5692,0.8405037522315979,8.8462495803833,
40.4,-70.1,1981-01-25,23.5,49.87,14.25970036,Winter,northern,95.6054,71.92948096,31.0,1642.532,1.0716090202331543,7.416666507720947,
40.4,-70.1,1981-01-25,23.5,49.87,14.25970036,Winter,northern,95.6054,71.92948096,23.6,1642.532,1.0716090202331543,7.416666507720947,
40.4,-70.1,1981-01-25,23.5,49.87,14.25970036,Winter,northern,95.6054,71.92948096,15.5,1642.532,1.0716090202331543,7.416666507720947,
40.4,-70.1,1981-01-25,23.5,49.87,14.25970036,Winter,northern,95.6054,71.92948096,9.33,1642.532,1.0716090202331543,7.416666507720947,
40.4,-70.1,1981-01-25,23.5,49.87,14.25970036,Winter,northern,95.6054,71.92948096,5.23,1642.532,1.0716090202331543,7.416666507720947,
40.4,-71.0,1981-01-24,23.0,50.49,14.28966465,Winter,northern,96.7977,64.87815913,0.0,1055.5733,0.9749106764793396,8.024285316467285,
40.4,-71.0,1981-01-24,23.0,50.49,14.28966465,Winter,northern,96.7977,64.87815913,9.93,1055.5733,0.9749106764793396,8.024285316467285,
40.4,-71.0,1981-01-24,23.0,50.49,14.28966465,Winter,northern,96.7977,64.87815913,2.66,1055.5733,0.9749106764793396,8.024285316467285,
40.4,-71.0,1981-01-24,23.0,50.49,14.28966465,Winter,northern,96.7977,64.87815913,5.56,1055.5733,0.9749106764793396,8.024285316467285,
40.4,-71.0,1981-01-24,24.1,50.49,14.28966465,Winter,northern,96.7977,64.87815913,25.13,1055.5733,0.9749106764793396,8.024285316467285,
40.4,-71.0,1981-01-24,23.0,50.49,14.28966465,Winter,northern,96.7977,64.87815913,16.5,1055.5733,0.9749106764793396,8.024285316467285,
40.4,-71.0,1981-01-24,24.1,50.49,14.28966465,Winter,northern,96.7977,64.87815913,33.0,1055.5733,0.9749106764793396,8.024285316467285,
41.0,-71.4,1981-01-23,23.0,48.82,14.37103402,Winter,northern,22.0826,30.45474977,22.0,1472.04825,1.4405325651168823,7.528749942779541,
41.0,-71.4,1981-01-23,23.0,48.82,14.37103402,Winter,northern,22.0826,30.45474977,0.0,1472.04825,1.4405325651168823,7.528749942779541,
41.0,-71.4,1981-01-23,23.0,48.82,14.37103402,Winter,northern,22.0826,30.45474977,1.77,1472.04825,1.4405325651168823,7.528749942779541,
41.0,-71.4,1981-01-23,23.0,48.82,14.37103402,Winter,northern,22.0826,30.45474977,3.71,1472.04825,1.4405325651168823,7.528749942779541,
41.0,-71.4,1981-01-23,23.0,48.82,14.37103402,Winter,northern,22.0826,30.45474977,6.62,1472.04825,1.4405325651168823,7.528749942779541,
41.0,-71.4,1981-01-23,23.0,48.82,14.37103402,Winter,northern,22.0826,30.45474977,11.0,1472.04825,1.4405325651168823,7.528749942779541,
41.0,-71.4,1981-01-23,23.0,48.82,14.37103402,Winter,northern,22.0826,30.45474977,16.75,1472.04825,1.4405325651168823,7.528749942779541,
